old,new,title,size
Labels/fulls/NeoGeo/King of Fighters 2000 _NeoGeoV3.png,Labels/fulls/NeoGeo/king-of-fighters-2000-neogeov3-neogeo-cartridge-label.png,King of Fighters 2000  NeoGeoV3,1682056
Labels/fulls/NeoGeo/King of Fighters 2000 _NeoGeoV4.png,Labels/fulls/NeoGeo/king-of-fighters-2000-neogeov4-neogeo-cartridge-label.png,King of Fighters 2000  NeoGeoV4,2009852
Labels/fulls/NeoGeo/King of Fighters 2000 _NeoGeoV5.png,Labels/fulls/NeoGeo/king-of-fighters-2000-neogeov5-neogeo-cartridge-label.png,King of Fighters 2000  NeoGeoV5,1257838
Labels/fulls/NeoGeo/King of Fighters 20003 _NeoGeoV1.png,Labels/fulls/NeoGeo/king-of-fighters-20003-neogeov1-neogeo-cartridge-label.png,King of Fighters 20003  NeoGeoV1,3668803
Labels/fulls/NeoGeo/King of Fighters 2002 JP _NeoGeoV1.png,Labels/fulls/NeoGeo/king-of-fighters-2002-jp-neogeov1-neogeo-cartridge-label.png,King of Fighters 2002 JP  NeoGeoV1,2182054
Labels/fulls/NeoGeo/King of Fighters 2003.png,Labels/fulls/NeoGeo/king-of-fighters-2003-neogeo-cartridge-label.png,King of Fighters 2003,138175
Labels/fulls/NeoGeo/KingofMonsters_NeoGeoV1.png,Labels/fulls/NeoGeo/kingofmonsters-neogeov1-neogeo-cartridge-label.png,KingofMonsters NeoGeoV1,3468358
Labels/fulls/NeoGeo/KingofMonsters_NeoGeoV2.png,Labels/fulls/NeoGeo/kingofmonsters-neogeov2-neogeo-cartridge-label.png,KingofMonsters NeoGeoV2,3392993
Labels/fulls/NeoGeo/Kizuna Encounter _NeoGeoV1.png,Labels/fulls/NeoGeo/kizuna-encounter-neogeov1-neogeo-cartridge-label.png,Kizuna Encounter  NeoGeoV1,3135536
Labels/fulls/NeoGeo/Kizuna Encounter Super Tag Battle MVS V.1.png,Labels/fulls/NeoGeo/kizuna-encounter-super-tag-battle-mvs-v-1-neogeo-cartridge-label.png,Kizuna Encounter Super Tag Battle MVS V.1,202495
Labels/fulls/NeoGeo/Kizuna Encounter Super Tag Battle MVS V.1111.png,Labels/fulls/NeoGeo/kizuna-encounter-super-tag-battle-mvs-v-1111-neogeo-cartridge-label.png,Kizuna Encounter Super Tag Battle MVS V.1111,193079
Labels/fulls/NeoGeo/Kizuna Encounter.png,Labels/fulls/NeoGeo/kizuna-encounter-neogeo-cartridge-label.png,Kizuna Encounter,186739
Labels/fulls/NeoGeo/kizuna encouter.png,Labels/fulls/NeoGeo/kizuna-encouter-neogeo-cartridge-label.png,kizuna encouter,7873482
Labels/fulls/NeoGeo/kof 95.png,Labels/fulls/NeoGeo/kof-95-neogeo-cartridge-label.png,kof 95,627212
Labels/fulls/NeoGeo/KOF97 _NeoGeoV1.png,Labels/fulls/NeoGeo/kof97-neogeov1-neogeo-cartridge-label.png,KOF97  NeoGeoV1,4303681
Labels/fulls/NeoGeo/Label Blazing Star AES.png,Labels/fulls/NeoGeo/label-blazing-star-aes-neogeo-cartridge-label.png,Label Blazing Star AES,5889455
Labels/fulls/NeoGeo/Label NAM 1975.png,Labels/fulls/NeoGeo/label-nam-1975-neogeo-cartridge-label.png,Label NAM 1975,22277820
Labels/fulls/NeoGeo/Last Blade _NeoGeoV1.png,Labels/fulls/NeoGeo/last-blade-neogeov1-neogeo-cartridge-label.png,Last Blade  NeoGeoV1,4168950
Labels/fulls/NeoGeo/LAST HOPE LABEL.png,Labels/fulls/NeoGeo/last-hope-label-neogeo-cartridge-label.png,LAST HOPE LABEL,16094547
Labels/fulls/NeoGeo/Last Resort _NeoGeoV1.png,Labels/fulls/NeoGeo/last-resort-neogeov1-neogeo-cartridge-label.png,Last Resort  NeoGeoV1,4594001
Labels/fulls/NeoGeo/Last Resort _NeoGeoV2.png,Labels/fulls/NeoGeo/last-resort-neogeov2-neogeo-cartridge-label.png,Last Resort  NeoGeoV2,7024451
Labels/fulls/NeoGeo/League bowling JP.png,Labels/fulls/NeoGeo/league-bowling-jp-neogeo-cartridge-label.png,League bowling JP,3847935
Labels/fulls/NeoGeo/Magician Lord_NeoGeoV1.png,Labels/fulls/NeoGeo/magician-lord-neogeov1-neogeo-cartridge-label.png,Magician Lord NeoGeoV1,5199641
Labels/fulls/NeoGeo/Matrimelee  _NeoGeoV1.png,Labels/fulls/NeoGeo/matrimelee-neogeov1-neogeo-cartridge-label.png,Matrimelee   NeoGeoV1,3140047
Labels/fulls/NeoGeo/Matrimelee  _NeoGeoV2.png,Labels/fulls/NeoGeo/matrimelee-neogeov2-neogeo-cartridge-label.png,Matrimelee   NeoGeoV2,2698907
Labels/fulls/NeoGeo/Metal Slug 2 _MVS_front.jpg,Labels/fulls/NeoGeo/metal-slug-2-mvs-front-neogeo-cartridge-label.jpg,Metal Slug 2  MVS front,727191
Labels/fulls/NeoGeo/Metal Slug 3 _MVS_front.jpg,Labels/fulls/NeoGeo/metal-slug-3-mvs-front-neogeo-cartridge-label.jpg,Metal Slug 3  MVS front,670260
Labels/fulls/NeoGeo/Metal Slug 3 _NeoGeoV1.png,Labels/fulls/NeoGeo/metal-slug-3-neogeov1-neogeo-cartridge-label.png,Metal Slug 3  NeoGeoV1,3212854
Labels/fulls/NeoGeo/Metal Slug 4 _MVS_front.jpg,Labels/fulls/NeoGeo/metal-slug-4-mvs-front-neogeo-cartridge-label.jpg,Metal Slug 4  MVS front,998928
Labels/fulls/NeoGeo/Metal Slug 4 _NeoGeoV1.png,Labels/fulls/NeoGeo/metal-slug-4-neogeov1-neogeo-cartridge-label.png,Metal Slug 4  NeoGeoV1,3406569
Labels/fulls/NeoGeo/Metal Slug 5 _MVS_front.jpg,Labels/fulls/NeoGeo/metal-slug-5-mvs-front-neogeo-cartridge-label.jpg,Metal Slug 5  MVS front,763845
Labels/fulls/NeoGeo/Metal Slug _NeoGeoV1.png,Labels/fulls/NeoGeo/metal-slug-neogeov1-neogeo-cartridge-label.png,Metal Slug  NeoGeoV1,2102335
Labels/fulls/NeoGeo/Metal Slug Jap.png,Labels/fulls/NeoGeo/metal-slug-jap-neogeo-cartridge-label.png,Metal Slug Jap,11449846
Labels/fulls/NeoGeo/Metal Slug JP _NeoGeoV1.png,Labels/fulls/NeoGeo/metal-slug-jp-neogeov1-neogeo-cartridge-label.png,Metal Slug JP  NeoGeoV1,1502808
Labels/fulls/NeoGeo/Metal Slug X _MVS_front.jpg,Labels/fulls/NeoGeo/metal-slug-x-mvs-front-neogeo-cartridge-label.jpg,Metal Slug X  MVS front,894887
Labels/fulls/NeoGeo/Metal Slug.png,Labels/fulls/NeoGeo/metal-slug-neogeo-cartridge-label.png,Metal Slug,1696409
Labels/fulls/NeoGeo/Metal Slug_MVS_front.jpg,Labels/fulls/NeoGeo/metal-slug-mvs-front-neogeo-cartridge-label.jpg,Metal Slug MVS front,805059
Labels/fulls/NeoGeo/Multigame 161-1 Series 1 MVS V.1.png,Labels/fulls/NeoGeo/multigame-161-1-series-1-mvs-v-1-neogeo-cartridge-label.png,Multigame 161 1 Series 1 MVS V.1,183474
Labels/fulls/NeoGeo/Multigame 161-1 Series 1 MVS V.2.png,Labels/fulls/NeoGeo/multigame-161-1-series-1-mvs-v-2-neogeo-cartridge-label.png,Multigame 161 1 Series 1 MVS V.2,135267
Labels/fulls/NeoGeo/Multigame 161-1 Series 1 MVS V.3.png,Labels/fulls/NeoGeo/multigame-161-1-series-1-mvs-v-3-neogeo-cartridge-label.png,Multigame 161 1 Series 1 MVS V.3,7510892
Labels/fulls/NeoGeo/MultiGame Series 1 _NeoGeoAES_00.png,Labels/fulls/NeoGeo/multigame-series-1-neogeoaes-00-neogeo-cartridge-label.png,MultiGame Series 1  NeoGeoAES 00,446212
Labels/fulls/NeoGeo/MutationNation_MVS.png,Labels/fulls/NeoGeo/mutationnation-mvs-neogeo-cartridge-label.png,MutationNation MVS,738912
Labels/fulls/NeoGeo/MVS 161 in 1 _NeoGeoV1.png,Labels/fulls/NeoGeo/mvs-161-in-1-neogeov1-neogeo-cartridge-label.png,MVS 161 in 1  NeoGeoV1,5476698
Labels/fulls/NeoGeo/MVS V.1.png,Labels/fulls/NeoGeo/mvs-v-1-neogeo-cartridge-label.png,MVS V.1,777384
Labels/fulls/NeoGeo/NAM-1975 _NeoGeoV1.png,Labels/fulls/NeoGeo/nam-1975-neogeov1-neogeo-cartridge-label.png,NAM 1975  NeoGeoV1,5268484
Labels/fulls/NeoGeo/NAM-1975 MVS V.1.png,Labels/fulls/NeoGeo/nam-1975-mvs-v-1-neogeo-cartridge-label.png,NAM 1975 MVS V.1,1608346
Labels/fulls/NeoGeo/NAM-1975 MVS V.2.png,Labels/fulls/NeoGeo/nam-1975-mvs-v-2-neogeo-cartridge-label.png,NAM 1975 MVS V.2,1595572
Labels/fulls/NeoGeo/Neo Turf Masters  _NeoGeoV1.png,Labels/fulls/NeoGeo/neo-turf-masters-neogeov1-neogeo-cartridge-label.png,Neo Turf Masters   NeoGeoV1,297587
Labels/fulls/NeoGeo/NeoDriftOut_MVS.png,Labels/fulls/NeoGeo/neodriftout-mvs-neogeo-cartridge-label.png,NeoDriftOut MVS,905912
Labels/fulls/NeoGeo/NEOGEO _NeoGeoV1.png,Labels/fulls/NeoGeo/neogeo-neogeov1-neogeo-cartridge-label.png,NEOGEO  NeoGeoV1,87046
Labels/fulls/NeoGeo/NeoGeoLabel_WarningLabel_Sheet PRINT.png,Labels/fulls/NeoGeo/neogeolabel-warninglabel-sheet-print-neogeo-cartridge-label.png,NeoGeoLabel WarningLabel Sheet PRINT,828767
Labels/fulls/NeoGeo/Nightmare in the Dark _NeoGeoV1.png,Labels/fulls/NeoGeo/nightmare-in-the-dark-neogeov1-neogeo-cartridge-label.png,Nightmare in the Dark  NeoGeoV1,4957423
Labels/fulls/NeoGeo/Ninja Combat _NeoGeoV1.png,Labels/fulls/NeoGeo/ninja-combat-neogeov1-neogeo-cartridge-label.png,Ninja Combat  NeoGeoV1,5351494
Labels/fulls/NeoGeo/Ninja Combat _NeoGeoV2 (1).png,Labels/fulls/NeoGeo/ninja-combat-neogeov2-1-neogeo-cartridge-label.png,Ninja Combat  NeoGeoV2 (1),2349621
Labels/fulls/NeoGeo/Ninja Combat _NeoGeoV2.png,Labels/fulls/NeoGeo/ninja-combat-neogeov2-neogeo-cartridge-label.png,Ninja Combat  NeoGeoV2,2714475
Labels/fulls/NeoGeo/Ninja Commando_NeoGeoV1.png,Labels/fulls/NeoGeo/ninja-commando-neogeov1-neogeo-cartridge-label.png,Ninja Commando NeoGeoV1,1357568
Labels/fulls/NeoGeo/Ninja Masters _NeoGeoV1.png,Labels/fulls/NeoGeo/ninja-masters-neogeov1-neogeo-cartridge-label.png,Ninja Masters  NeoGeoV1,4016022
Labels/fulls/NeoGeo/NNeo 161in1 _NeoGeoV1.png,Labels/fulls/NeoGeo/nneo-161in1-neogeov1-neogeo-cartridge-label.png,NNeo 161in1  NeoGeoV1,5304462
Labels/fulls/NeoGeo/Pleasure Goal 5 on 5 Soccer _NeoGeoV1.png,Labels/fulls/NeoGeo/pleasure-goal-5-on-5-soccer-neogeov1-neogeo-cartridge-label.png,Pleasure Goal 5 on 5 Soccer  NeoGeoV1,4347081
Labels/fulls/NeoGeo/Pochi & Nyaa  _NeoGeoV1.png,Labels/fulls/NeoGeo/pochi-and-nyaa-neogeov1-neogeo-cartridge-label.png,Pochi & Nyaa   NeoGeoV1,4235865
Labels/fulls/NeoGeo/Project Neon _NeoGeoV1.png,Labels/fulls/NeoGeo/project-neon-neogeov1-neogeo-cartridge-label.png,Project Neon  NeoGeoV1,2622489
Labels/fulls/NeoGeo/Project Neon _NeoGeoV2.png,Labels/fulls/NeoGeo/project-neon-neogeov2-neogeo-cartridge-label.png,Project Neon  NeoGeoV2,2204454
Labels/fulls/NeoGeo/Pulstar _NeoGeoV1.png,Labels/fulls/NeoGeo/pulstar-neogeov1-neogeo-cartridge-label.png,Pulstar  NeoGeoV1,3426276
Labels/fulls/NeoGeo/Pulstar.png,Labels/fulls/NeoGeo/pulstar-neogeo-cartridge-label.png,Pulstar,8499417
Labels/fulls/NeoGeo/puzbob_logo_update - Mr Raiden.png,Labels/fulls/NeoGeo/puzbob-logo-update-mr-raiden-neogeo-cartridge-label.png,puzbob logo update   Mr Raiden,993158
Labels/fulls/NeoGeo/PuzzleBobble  _NeoGeoV2.png,Labels/fulls/NeoGeo/puzzlebobble-neogeov2-neogeo-cartridge-label.png,PuzzleBobble   NeoGeoV2,3360792
Labels/fulls/NeoGeo/ragnarok.JPG,Labels/fulls/NeoGeo/ragnarok-neogeo-cartridge-label.jpg,ragnarok,449999
Labels/fulls/NeoGeo/Raguy _NeoGeoAES_00.png,Labels/fulls/NeoGeo/raguy-neogeoaes-00-neogeo-cartridge-label.png,Raguy  NeoGeoAES 00,4431413
Labels/fulls/NeoGeo/Real Bout Fatal Fury _NeoGeoV1.png,Labels/fulls/NeoGeo/real-bout-fatal-fury-neogeov1-neogeo-cartridge-label.png,Real Bout Fatal Fury  NeoGeoV1,4322923
Labels/fulls/NeoGeo/Real Bout Fatal Fury Special.png,Labels/fulls/NeoGeo/real-bout-fatal-fury-special-neogeo-cartridge-label.png,Real Bout Fatal Fury Special,1016942
Labels/fulls/NeoGeo/Realbout Fatal Fury Special _NeoGeoV1.png,Labels/fulls/NeoGeo/realbout-fatal-fury-special-neogeov1-neogeo-cartridge-label.png,Realbout Fatal Fury Special  NeoGeoV1,2073596
Labels/fulls/NeoGeo/Remaster Example.png,Labels/fulls/NeoGeo/remaster-example-neogeo-cartridge-label.png,Remaster Example,1966606
Labels/fulls/NeoGeo/Retrobit.png,Labels/fulls/NeoGeo/retrobit-neogeo-cartridge-label.png,Retrobit,4856378
Labels/fulls/NeoGeo/ROBO ARMY USA httpembuscadosjogosperdidos.blogspot.com.png,Labels/fulls/NeoGeo/robo-army-usa-httpembuscadosjogosperdidos-blogspot-com-neogeo-cartridge-label.png,ROBO ARMY USA httpembuscadosjogosperdidos.blogspot.com,2030505
Labels/fulls/NeoGeo/Samurai Shodown 2 _MVS_front.jpg,Labels/fulls/NeoGeo/samurai-shodown-2-mvs-front-neogeo-cartridge-label.jpg,Samurai Shodown 2  MVS front,735702
Labels/fulls/NeoGeo/Samurai Shodown _MVS_front.jpg,Labels/fulls/NeoGeo/samurai-shodown-mvs-front-neogeo-cartridge-label.jpg,Samurai Shodown  MVS front,1034804
Labels/fulls/NeoGeo/Samurai Shodown II_NeoGeoV1.png,Labels/fulls/NeoGeo/samurai-shodown-ii-neogeov1-neogeo-cartridge-label.png,Samurai Shodown II NeoGeoV1,3882311
Labels/fulls/NeoGeo/Samurai Shodown IV_NeoGeoV1.png,Labels/fulls/NeoGeo/samurai-shodown-iv-neogeov1-neogeo-cartridge-label.png,Samurai Shodown IV NeoGeoV1,3005490
Labels/fulls/NeoGeo/Samurai Shodown IV_NeoGeoV2.png,Labels/fulls/NeoGeo/samurai-shodown-iv-neogeov2-neogeo-cartridge-label.png,Samurai Shodown IV NeoGeoV2,4116447
Labels/fulls/NeoGeo/Samurai Shodown IV_NeoGeoV3.png,Labels/fulls/NeoGeo/samurai-shodown-iv-neogeov3-neogeo-cartridge-label.png,Samurai Shodown IV NeoGeoV3,3461085
Labels/fulls/NeoGeo/Samurai Shodown.png,Labels/fulls/NeoGeo/samurai-shodown-neogeo-cartridge-label.png,Samurai Shodown,5350018
Labels/fulls/NeoGeo/Samurai Shodown_NeoGeoV1.png,Labels/fulls/NeoGeo/samurai-shodown-neogeov1-neogeo-cartridge-label.png,Samurai Shodown NeoGeoV1,4388911
Labels/fulls/NeoGeo/Savage Reign _NeoGeoV1.png,Labels/fulls/NeoGeo/savage-reign-neogeov1-neogeo-cartridge-label.png,Savage Reign  NeoGeoV1,3081414
Labels/fulls/NeoGeo/Segoku label USA httpembuscadosjogosperdidos.blogspot.com.png,Labels/fulls/NeoGeo/segoku-label-usa-httpembuscadosjogosperdidos-blogspot-com-neogeo-cartridge-label.png,Segoku label USA httpembuscadosjogosperdidos.blogspot.com,890934
Labels/fulls/NeoGeo/Sengoku 1.png,Labels/fulls/NeoGeo/sengoku-1-neogeo-cartridge-label.png,Sengoku 1,8545411
Labels/fulls/NeoGeo/Sengoku 2 _NeoGeoV1.png,Labels/fulls/NeoGeo/sengoku-2-neogeov1-neogeo-cartridge-label.png,Sengoku 2  NeoGeoV1,4084168
Labels/fulls/NeoGeo/Sengoku _NeoGeoV1.png,Labels/fulls/NeoGeo/sengoku-neogeov1-neogeo-cartridge-label.png,Sengoku  NeoGeoV1,6304370
Labels/fulls/NeoGeo/Sengoku3_MVS.png,Labels/fulls/NeoGeo/sengoku3-mvs-neogeo-cartridge-label.png,Sengoku3 MVS,1026922
Labels/fulls/NeoGeo/Shock Troopers _NeoGeoV1.png,Labels/fulls/NeoGeo/shock-troopers-neogeov1-neogeo-cartridge-label.png,Shock Troopers  NeoGeoV1,5231661
Labels/fulls/NeoGeo/Shock Troopers _NeoGeoV2.png,Labels/fulls/NeoGeo/shock-troopers-neogeov2-neogeo-cartridge-label.png,Shock Troopers  NeoGeoV2,4064398
Labels/fulls/NeoGeo/Shock Troopers _NeoGeoV3.png,Labels/fulls/NeoGeo/shock-troopers-neogeov3-neogeo-cartridge-label.png,Shock Troopers  NeoGeoV3,4505393
Labels/fulls/NeoGeo/Shock Troopers _NeoGeoV4.png,Labels/fulls/NeoGeo/shock-troopers-neogeov4-neogeo-cartridge-label.png,Shock Troopers  NeoGeoV4,4721036
Labels/fulls/NeoGeo/Shock Troopers MVS v.1.png,Labels/fulls/NeoGeo/shock-troopers-mvs-v-1-neogeo-cartridge-label.png,Shock Troopers MVS v.1,840965
Labels/fulls/NeoGeo/Shock Troopers MVS v.2.png,Labels/fulls/NeoGeo/shock-troopers-mvs-v-2-neogeo-cartridge-label.png,Shock Troopers MVS v.2,2996710
Labels/fulls/NeoGeo/ShockTroopers2ndSquadron_NeoGeoMVS_02.png,Labels/fulls/NeoGeo/shocktroopers2ndsquadron-neogeomvs-02-neogeo-cartridge-label.png,ShockTroopers2ndSquadron NeoGeoMVS 02,4190420
Labels/fulls/NeoGeo/Spinmaster _NeoGeoV1.png,Labels/fulls/NeoGeo/spinmaster-neogeov1-neogeo-cartridge-label.png,Spinmaster  NeoGeoV1,5319257
Labels/fulls/NeoGeo/spinmaster.png,Labels/fulls/NeoGeo/spinmaster-neogeo-cartridge-label.png,spinmaster,1440657
Labels/fulls/NeoGeo/Strikers 1945 Plus _NeoGeoV1.png,Labels/fulls/NeoGeo/strikers-1945-plus-neogeov1-neogeo-cartridge-label.png,Strikers 1945 Plus  NeoGeoV1,3888951
Labels/fulls/NeoGeo/Strikers 1945 Plus _NeoGeoV2.png,Labels/fulls/NeoGeo/strikers-1945-plus-neogeov2-neogeo-cartridge-label.png,Strikers 1945 Plus  NeoGeoV2,4136740
Labels/fulls/NeoGeo/Super Siderkicks 3.png,Labels/fulls/NeoGeo/super-siderkicks-3-neogeo-cartridge-label.png,Super Siderkicks 3,6489673
Labels/fulls/NeoGeo/Super Tag Battle _NeoGeoV1.png,Labels/fulls/NeoGeo/super-tag-battle-neogeov1-neogeo-cartridge-label.png,Super Tag Battle  NeoGeoV1,3074167
Labels/fulls/NeoGeo/SVC Chaos _NeoGeoV1.png,Labels/fulls/NeoGeo/svc-chaos-neogeov1-neogeo-cartridge-label.png,SVC Chaos  NeoGeoV1,845349
Labels/fulls/NeoGeo/temptate mvs.png,Labels/fulls/NeoGeo/temptate-mvs-neogeo-cartridge-label.png,temptate mvs,29874
Labels/fulls/NeoGeo/Twinkle Star Sprites _NeoGeoV1.png,Labels/fulls/NeoGeo/twinkle-star-sprites-neogeov1-neogeo-cartridge-label.png,Twinkle Star Sprites  NeoGeoV1,4142563
Labels/fulls/NeoGeo/Viewpoint _NeoGeoV1.png,Labels/fulls/NeoGeo/viewpoint-neogeov1-neogeo-cartridge-label.png,Viewpoint  NeoGeoV1,3764079
Labels/fulls/NeoGeo/VIEWPOINT-JP-httpembuscadosjogosperdidos.blogspot.com.jpg,Labels/fulls/NeoGeo/viewpoint-jp-httpembuscadosjogosperdidos-blogspot-com-neogeo-cartridge-label.jpg,VIEWPOINT JP httpembuscadosjogosperdidos.blogspot.com,305016
Labels/fulls/NeoGeo/wakuwaku 7.jpg,Labels/fulls/NeoGeo/wakuwaku-7-neogeo-cartridge-label.jpg,wakuwaku 7,479480
Labels/fulls/NeoGeo/WakuWaku7_MVS.png,Labels/fulls/NeoGeo/wakuwaku7-mvs-neogeo-cartridge-label.png,WakuWaku7 MVS,814408
Labels/fulls/NeoGeo/WINDJAMMERS JP.png,Labels/fulls/NeoGeo/windjammers-jp-neogeo-cartridge-label.png,WINDJAMMERS JP,17295602
Labels/fulls/NeoGeo/WINDJAMMERS-US-LABEL-REBUILT.jpg,Labels/fulls/NeoGeo/windjammers-us-label-rebuilt-neogeo-cartridge-label.jpg,WINDJAMMERS US LABEL REBUILT,251237
Labels/fulls/NeoGeo/World Heroes _NeoGeoV1.png,Labels/fulls/NeoGeo/world-heroes-neogeov1-neogeo-cartridge-label.png,World Heroes  NeoGeoV1,3921221
Labels/fulls/NeoGeo/Xeno Crisis _NeoGeoV1.png,Labels/fulls/NeoGeo/xeno-crisis-neogeov1-neogeo-cartridge-label.png,Xeno Crisis  NeoGeoV1,3485659
Labels/fulls/NeoGeo/zed blade usa.png,Labels/fulls/NeoGeo/zed-blade-usa-neogeo-cartridge-label.png,zed blade usa,7610701
Labels/fulls/NES/_nes_V.png,Labels/fulls/NES/nes-v-nes-cartridge-label.png,nes V,3800969
Labels/fulls/NES/AttackoftheKillerTomatoes_nes_V1.png,Labels/fulls/NES/attackofthekillertomatoes-nes-v1-nes-cartridge-label.png,AttackoftheKillerTomatoes nes V1,1276089
Labels/fulls/NES/Bandit Kings of Ancient China _nes_V1.png,Labels/fulls/NES/bandit-kings-of-ancient-china-nes-v1-nes-cartridge-label.png,Bandit Kings of Ancient China  nes V1,3420542
Labels/fulls/NES/Bandit Kings of Ancient China _nes_V2.png,Labels/fulls/NES/bandit-kings-of-ancient-china-nes-v2-nes-cartridge-label.png,Bandit Kings of Ancient China  nes V2,3500516
Labels/fulls/NES/Batman_nes_V1.png,Labels/fulls/NES/batman-nes-v1-nes-cartridge-label.png,Batman nes V1,2827296
Labels/fulls/NES/Battletoads.jpg,Labels/fulls/NES/battletoads-nes-cartridge-label.jpg,Battletoads,536634
Labels/fulls/NES/Beetlejuice - Label.jpg,Labels/fulls/NES/beetlejuice-label-nes-cartridge-label.jpg,Beetlejuice   Label,390008
Labels/fulls/NES/Blades of Steel _nes_V2.png,Labels/fulls/NES/blades-of-steel-nes-v2-nes-cartridge-label.png,Blades of Steel  nes V2,1566943
Labels/fulls/NES/Blues Brothers_nes_V1.png,Labels/fulls/NES/blues-brothers-nes-v1-nes-cartridge-label.png,Blues Brothers nes V1,3614354
Labels/fulls/NES/Bootleg NES Games _nes_V.png,Labels/fulls/NES/bootleg-nes-games-nes-v-nes-cartridge-label.png,Bootleg NES Games  nes V,2516268
Labels/fulls/NES/BuckyOhare_nes_V1.png,Labels/fulls/NES/buckyohare-nes-v1-nes-cartridge-label.png,BuckyOhare nes V1,4019883
Labels/fulls/NES/BuckyOhare_nes_V2.png,Labels/fulls/NES/buckyohare-nes-v2-nes-cartridge-label.png,BuckyOhare nes V2,3936445
Labels/fulls/NES/Captain America and the Avengers _nes_V01.png,Labels/fulls/NES/captain-america-and-the-avengers-nes-v01-nes-cartridge-label.png,Captain America and the Avengers  nes V01,3115633
Labels/fulls/NES/Captain America and the Avengers _nes_V02.png,Labels/fulls/NES/captain-america-and-the-avengers-nes-v02-nes-cartridge-label.png,Captain America and the Avengers  nes V02,2603784
Labels/fulls/NES/Captain America and the Avengers _nes_V03.png,Labels/fulls/NES/captain-america-and-the-avengers-nes-v03-nes-cartridge-label.png,Captain America and the Avengers  nes V03,4426892
Labels/fulls/NES/Castlevania _nes_V1.png,Labels/fulls/NES/castlevania-nes-v1-nes-cartridge-label.png,Castlevania  nes V1,2547670
Labels/fulls/NES/Chiller_nes_V1.png,Labels/fulls/NES/chiller-nes-v1-nes-cartridge-label.png,Chiller nes V1,2177899
Labels/fulls/NES/Chiller_nes_V2.png,Labels/fulls/NES/chiller-nes-v2-nes-cartridge-label.png,Chiller nes V2,3293173
Labels/fulls/NES/Clash at Demonhead _nes_V1.png,Labels/fulls/NES/clash-at-demonhead-nes-v1-nes-cartridge-label.png,Clash at Demonhead  nes V1,3898906
Labels/fulls/NES/Clash at Demonhead _nes_V2.png,Labels/fulls/NES/clash-at-demonhead-nes-v2-nes-cartridge-label.png,Clash at Demonhead  nes V2,3024221
Labels/fulls/NES/Cliffhanger_nes_V1.png,Labels/fulls/NES/cliffhanger-nes-v1-nes-cartridge-label.png,Cliffhanger nes V1,1227780
Labels/fulls/NES/Cliffhanger_nes_V2.png,Labels/fulls/NES/cliffhanger-nes-v2-nes-cartridge-label.png,Cliffhanger nes V2,2081532
Labels/fulls/NES/Conan-game-label.png,Labels/fulls/NES/conan-game-label-nes-cartridge-label.png,Conan game label,3229416
Labels/fulls/NES/CowboyKid_nes_V1.png,Labels/fulls/NES/cowboykid-nes-v1-nes-cartridge-label.png,CowboyKid nes V1,4884524
Labels/fulls/NES/CowboyKid_nes_V2.png,Labels/fulls/NES/cowboykid-nes-v2-nes-cartridge-label.png,CowboyKid nes V2,3175972
Labels/fulls/NES/Dacathlon_nes_V1.png,Labels/fulls/NES/dacathlon-nes-v1-nes-cartridge-label.png,Dacathlon nes V1,2798406
Labels/fulls/NES/Deadpool _nes_V1.png,Labels/fulls/NES/deadpool-nes-v1-nes-cartridge-label.png,Deadpool  nes V1,4361219
Labels/fulls/NES/Deadpool _nes_V2.png,Labels/fulls/NES/deadpool-nes-v2-nes-cartridge-label.png,Deadpool  nes V2,3404640
Labels/fulls/NES/Deadpool _nes_V3.png,Labels/fulls/NES/deadpool-nes-v3-nes-cartridge-label.png,Deadpool  nes V3,3896515
Labels/fulls/NES/Donkey Kong.jpg,Labels/fulls/NES/donkey-kong-nes-cartridge-label.jpg,Donkey Kong,469742
Labels/fulls/NES/DonkeyKong3_nes_V1.png,Labels/fulls/NES/donkeykong3-nes-v1-nes-cartridge-label.png,DonkeyKong3 nes V1,1292964
Labels/fulls/NES/DonkeyKong3_nes_V2.png,Labels/fulls/NES/donkeykong3-nes-v2-nes-cartridge-label.png,DonkeyKong3 nes V2,1539040
Labels/fulls/NES/DonkeyKong3_nes_V3.png,Labels/fulls/NES/donkeykong3-nes-v3-nes-cartridge-label.png,DonkeyKong3 nes V3,2475416
Labels/fulls/NES/DonkeyKongJR_nes_V1.png,Labels/fulls/NES/donkeykongjr-nes-v1-nes-cartridge-label.png,DonkeyKongJR nes V1,870308
Labels/fulls/NES/DonkeyKongJR_nes_V2.png,Labels/fulls/NES/donkeykongjr-nes-v2-nes-cartridge-label.png,DonkeyKongJR nes V2,2361061
Labels/fulls/NES/DonkeyKongJR_nes_V3.png,Labels/fulls/NES/donkeykongjr-nes-v3-nes-cartridge-label.png,DonkeyKongJR nes V3,1580499
Labels/fulls/NES/DoubleDragonIIIabel.png,Labels/fulls/NES/doubledragoniiiabel-nes-cartridge-label.png,DoubleDragonIIIabel,3760032
Labels/fulls/NES/Earthbound _nes_V1.png,Labels/fulls/NES/earthbound-nes-v1-nes-cartridge-label.png,Earthbound  nes V1,2000889
Labels/fulls/NES/Everdrive N8 _nes_V1.png,Labels/fulls/NES/everdrive-n8-nes-v1-nes-cartridge-label.png,Everdrive N8  nes V1,1104033
